EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station UNITED KINGDOM, HEATHROW (STAID: 1860).
Blended and updated with sources: 116439 903772 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
116439,19800723,   76,    0
116439,19800724,  143,    0
116439,19800725,  139,    0
116439,19800726,    3,    0
116439,19800727,   40,    0
116439,19800728,  133,    0
116439,19800729,   23,    0
116439,19800730,   96,    0
116439,19800731,  116,    0
116439,19800801,   57,    0
116439,19800802,   60,    0
116439,19800803,   53,    0
116439,19800804,    5,    0
116439,19800805,   59,    0
116439,19800806,   23,    0
116439,19800807,   38,    0
116439,19800808,    0,    0
116439,19800809,   47,    0
116439,19800810,  109,    0
116439,19800811,    1,    0
116439,19800812,   48,    0
116439,19800813,   33,    0
116439,19800814,    3,    0
116439,19800815,   40,    0
116439,19800816,   69,    0
116439,19800817,   18,    0
116439,19800818,   88,    0
116439,19800819,   79,    0
116439,19800820,   73,    0
116439,19800821,  108,    0
116439,19800822,   69,    0
116439,19800823,   83,    0
116439,19800824,   71,    0
116439,19800825,  106,    0
116439,19800826,   97,    0
116439,19800827,   72,    0
116439,19800828,   41,    0
116439,19800829,    0,    0
116439,19800830,   60,    0
116439,19800831,  124,    0
116439,19800901,  106,    0
116439,19800902,  121,    0
116439,19800903,  112,    0
116439,19800904,    7,    0
116439,19800905,   30,    0
116439,19800906,  102,    0
116439,19800907,  113,    0
116439,19800908,   52,    0
116439,19800909,   38,    0
116439,19800910,    8,    0
116439,19800911,    7,    0
116439,19800912,   83,    0
116439,19800913,   55,    0
116439,19800914,   31,    0
116439,19800915,    8,    0
116439,19800916,   12,    0
116439,19800917,   52,    0
116439,19800918,   26,    0
116439,19800919,   53,    0
116439,19800920,    2,    0
116439,19800921,   42,    0
116439,19800922,   59,    0
116439,19800923,   35,    0
116439,19800924,   88,    0
116439,19800925,   71,    0
116439,19800926,   60,    0
116439,19800927,    2,    0
116439,19800928,    0,    0
116439,19800929,    1,    0
116439,19800930,   90,    0
116439,19801001,    7,    0
116439,19801002,   80,    0
116439,19801003,   70,    0
116439,19801004,   61,    0
116439,19801005,   40,    0
116439,19801006,   17,    0
116439,19801007,   53,    0
116439,19801008,   59,    0
116439,19801009,   83,    0
116439,19801010,    3,    0
116439,19801011,   48,    0
116439,19801012,   93,    0
116439,19801013,   64,    0
116439,19801014,    7,    0
116439,19801015,   64,    0
116439,19801016,    6,    0
116439,19801017,    0,    0
116439,19801018,   90,    0
116439,19801019,   13,    0
116439,19801020,    0,    0
116439,19801021,   43,    0
116439,19801022,    1,    0
116439,19801023,   40,    0
116439,19801024,   69,    0
116439,19801025,    0,    0
116439,19801026,    0,    0
116439,19801027,    2,    0
116439,19801028,    0,    0
116439,19801029,   89,    0
116439,19801030,   74,    0
116439,19801031,   57,    0
116439,19801101,   18,    0
116439,19801102,   79,    0
116439,19801103,   72,    0
116439,19801104,    3,    0
116439,19801105,    0,    0
116439,19801106,    0,    0
116439,19801107,    0,    0
116439,19801108,    0,    0
116439,19801109,    6,    0
116439,19801110,   73,    0
116439,19801111,    2,    0
116439,19801112,   80,    0
116439,19801113,    3,    0
116439,19801114,    0,    0
116439,19801115,    0,    0
116439,19801116,   19,    0
116439,19801117,    0,    0
116439,19801118,   73,    0
116439,19801119,    3,    0
116439,19801120,   21,    0
116439,19801121,    0,    0
116439,19801122,    0,    0
116439,19801123,    0,    0
116439,19801124,    1,    0
116439,19801125,    4,    0
116439,19801126,   69,    0
116439,19801127,   18,    0
116439,19801128,   44,    0
116439,19801129,   25,    0
116439,19801130,   51,    0
116439,19801201,   12,    0
116439,19801202,    4,    0
116439,19801203,    8,    0
116439,19801204,   33,    0
116439,19801205,    8,    0
116439,19801206,   54,    0
116439,19801207,   68,    0
116439,19801208,   68,    0
116439,19801209,   30,    0
116439,19801210,    0,    0
116439,19801211,    0,    0
116439,19801212,    0,    0
116439,19801213,    0,    0
116439,19801214,    0,    0
116439,19801215,   22,    0
116439,19801216,   60,    0
116439,19801217,    0,    0
116439,19801218,   49,    0
116439,19801219,    0,    0
116439,19801220,    3,    0
116439,19801221,   50,    0
116439,19801222,   15,    0
116439,19801223,    1,    0
116439,19801224,    0,    0
116439,19801225,   44,    0
116439,19801226,   49,    0
116439,19801227,   57,    0
116439,19801228,    2,    0
116439,19801229,    0,    0
116439,19801230,    0,    0
116439,19801231,    0,    0
116439,19810101,   53,    0
116439,19810102,    0,    0
116439,19810103,   45,    0
116439,19810104,   49,    0
116439,19810105,   57,    0
116439,19810106,    0,    0
116439,19810107,   25,    0
116439,19810108,    0,    0
116439,19810109,    0,    0
116439,19810110,   34,    0
116439,19810111,   54,    0
116439,19810112,    3,    0
116439,19810113,   51,    0
116439,19810114,    0,    0
116439,19810115,   45,    0
116439,19810116,    0,    0
116439,19810117,   17,    0
116439,19810118,    5,    0
116439,19810119,   39,    0
116439,19810120,   32,    0
116439,19810121,    0,    0
116439,19810122,    0,    0
116439,19810123,    3,    0
116439,19810124,   12,    0
116439,19810125,   36,    0
116439,19810126,    7,    0
116439,19810127,   14,    0
116439,19810128,    0,    0
116439,19810129,    7,    0
116439,19810130,    0,    0
116439,19810131,   32,    0
116439,19810201,   82,    0
116439,19810202,    5,    0
116439,19810203,   11,    0
116439,19810204,   45,    0
116439,19810205,    6,    0
116439,19810206,    6,    0
116439,19810207,    4,    0
116439,19810208,    5,    0
116439,19810209,    0,    0
116439,19810210,   53,    0
116439,19810211,   78,    0
116439,19810212,    0,    0
116439,19810213,   87,    0
116439,19810214,   76,    0
116439,19810215,   59,    0
116439,19810216,   65,    0
116439,19810217,   34,    0
116439,19810218,   17,    0
116439,19810219,    0,    0
116439,19810220,   14,    0
116439,19810221,   42,    0
116439,19810222,    0,    0
116439,19810223,    0,    0
116439,19810224,    6,    0
116439,19810225,    0,    0
116439,19810226,    0,    0
116439,19810227,    1,    0
116439,19810228,   20,    0
116439,19810301,    9,    0
116439,19810302,    2,    0
116439,19810303,    0,    0
116439,19810304,    1,    0
116439,19810305,    9,    0
116439,19810306,   39,    0
116439,19810307,    0,    0
116439,19810308,    6,    0
116439,19810309,    0,    0
116439,19810310,    0,    0
116439,19810311,    3,    0
116439,19810312,   17,    0
116439,19810313,   23,    0
116439,19810314,   19,    0
116439,19810315,   24,    0
116439,19810316,   57,    0
116439,19810317,   39,    0
116439,19810318,   14,    0
116439,19810319,    1,    0
116439,19810320,   52,    0
116439,19810321,    0,    0
116439,19810322,   18,    0
116439,19810323,    5,    0
116439,19810324,    0,    0
116439,19810325,    1,    0
116439,19810326,   76,    0
116439,19810327,   49,    0
116439,19810328,  102,    0
116439,19810329,    0,    0
116439,19810330,    0,    0
116439,19810331,    2,    0
116439,19810401,    0,    0
116439,19810402,   55,    0
116439,19810403,   55,    0
116439,19810404,    0,    0
116439,19810405,    1,    0
116439,19810406,   28,    0
116439,19810407,   32,    0
116439,19810408,   31,    0
116439,19810409,   65,    0
116439,19810410,   96,    0
116439,19810411,   46,    0
116439,19810412,   27,    0
116439,19810413,    0,    0
116439,19810414,   84,    0
116439,19810415,  126,    0
116439,19810416,  114,    0
116439,19810417,  129,    0
116439,19810418,  124,    0
116439,19810419,   25,    0
116439,19810420,   60,    0
116439,19810421,   12,    0
116439,19810422,   12,    0
116439,19810423,  107,    0
116439,19810424,    0,    0
116439,19810425,    0,    0
116439,19810426,   18,    0
116439,19810427,   37,    0
116439,19810428,    0,    0
116439,19810429,    2,    0
116439,19810430,   13,    0
116439,19810501,   21,    0
116439,19810502,   57,    0
116439,19810503,    0,    0
116439,19810504,   23,    0
116439,19810505,   68,    0
116439,19810506,    7,    0
116439,19810507,   43,    0
116439,19810508,   45,    0
116439,19810509,    6,    0
116439,19810510,    8,    0
116439,19810511,   57,    0
116439,19810512,   41,    0
116439,19810513,   57,    0
116439,19810514,   54,    0
116439,19810515,   96,    0
116439,19810516,   61,    0
116439,19810517,   61,    0
116439,19810518,    0,    0
116439,19810519,   21,    0
116439,19810520,   26,    0
116439,19810521,   22,    0
116439,19810522,   74,    0
116439,19810523,   13,    0
116439,19810524,   87,    0
116439,19810525,    4,    0
116439,19810526,   32,    0
116439,19810527,   28,    0
116439,19810528,   40,    0
116439,19810529,    0,    0
116439,19810530,    0,    0
116439,19810531,   68,    0
116439,19810601,   73,    0
116439,19810602,   86,    0
116439,19810603,  123,    0
116439,19810604,   34,    0
116439,19810605,   15,    0
116439,19810606,   33,    0
116439,19810607,   18,    0
116439,19810608,   43,    0
116439,19810609,   60,    0
116439,19810610,   52,    0
116439,19810611,   20,    0
116439,19810612,    4,    0
116439,19810613,  106,    0
116439,19810614,  128,    0
116439,19810615,   67,    0
116439,19810616,   72,    0
116439,19810617,   11,    0
116439,19810618,   76,    0
116439,19810619,    1,    0
116439,19810620,   18,    0
116439,19810621,  106,    0
116439,19810622,  110,    0
116439,19810623,   36,    0
116439,19810624,    4,    0
116439,19810625,    7,    0
116439,19810626,    1,    0
116439,19810627,   58,    0
116439,19810628,   32,    0
116439,19810629,   78,    0
116439,19810630,   49,    0
116439,19810701,   30,    0
116439,19810702,   48,    0
116439,19810703,   83,    0
116439,19810704,   17,    0
116439,19810705,   48,    0
116439,19810706,   97,    0
116439,19810707,  116,    0
116439,19810708,   67,    0
116439,19810709,   38,    0
116439,19810710,   13,    0
116439,19810711,   49,    0
116439,19810712,   21,    0
116439,19810713,   52,    0
116439,19810714,   63,    0
116439,19810715,   38,    0
116439,19810716,   13,    0
116439,19810717,   38,    0
116439,19810718,   79,    0
116439,19810719,   19,    0
116439,19810720,   84,    0
116439,19810721,   46,    0
116439,19810722,   27,    0
116439,19810723,    9,    0
116439,19810724,    6,    0
116439,19810725,   24,    0
116439,19810726,   21,    0
116439,19810727,   32,    0
116439,19810728,   71,    0
116439,19810729,  101,    0
116439,19810730,  123,    0
116439,19810731,   16,    0
116439,19810801,    5,    0
116439,19810802,  143,    0
116439,19810803,  131,    0
116439,19810804,   75,    0
116439,19810805,   66,    0
116439,19810806,    0,    0
116439,19810807,    0,    0
116439,19810808,    0,    0
116439,19810809,    0,    0
116439,19810810,   55,    0
116439,19810811,  125,    0
116439,19810812,  114,    0
116439,19810813,   68,    0
116439,19810814,   73,    0
116439,19810815,   73,    0
116439,19810816,  125,    0
116439,19810817,  131,    0
116439,19810818,  107,    0
116439,19810819,   44,    0
116439,19810820,   56,    0
116439,19810821,   61,    0
116439,19810822,   30,    0
116439,19810823,   61,    0
116439,19810824,   33,    0
116439,19810825,   91,    0
116439,19810826,  126,    0
116439,19810827,  123,    0
116439,19810828,  102,    0
116439,19810829,   34,    0
116439,19810830,  107,    0
116439,19810831,   20,    0
116439,19810901,   17,    0
116439,19810902,   29,    0
116439,19810903,   56,    0
116439,19810904,   81,    0
116439,19810905,  109,    0
116439,19810906,  110,    0
116439,19810907,   17,    0
116439,19810908,   59,    0
116439,19810909,   91,    0
116439,19810910,   80,    0
116439,19810911,   88,    0
116439,19810912,   25,    0
116439,19810913,   92,    0
116439,19810914,    9,    0
116439,19810915,   48,    0
116439,19810916,    0,    0
116439,19810917,    1,    0
116439,19810918,   30,    0
116439,19810919,   35,    0
116439,19810920,    8,    0
116439,19810921,   86,    0
116439,19810922,   63,    0
116439,19810923,   88,    0
116439,19810924,    2,    0
116439,19810925,   77,    0
116439,19810926,   32,    0
116439,19810927,   53,    0
116439,19810928,   82,    0
116439,19810929,   37,    0
116439,19810930,    6,    0
116439,19811001,   13,    0
116439,19811002,   29,    0
116439,19811003,    8,    0
116439,19811004,   12,    0
116439,19811005,   33,    0
116439,19811006,   40,    0
116439,19811007,   74,    0
116439,19811008,    2,    0
116439,19811009,   31,    0
116439,19811010,    0,    0
116439,19811011,   87,    0
116439,19811012,   25,    0
116439,19811013,   97,    0
116439,19811014,   24,    0
116439,19811015,    0,    0
116439,19811016,   72,    0
116439,19811017,    0,    0
116439,19811018,   27,    0
116439,19811019,    0,    0
116439,19811020,   40,    0
116439,19811021,   71,    0
116439,19811022,   61,    0
116439,19811023,   63,    0
116439,19811024,    0,    0
116439,19811025,   21,    0
116439,19811026,   75,    0
116439,19811027,   68,    0
116439,19811028,   17,    0
116439,19811029,   35,    0
116439,19811030,   33,    0
116439,19811031,   45,    0
116439,19811101,    3,    0
116439,19811102,    0,    0
116439,19811103,    0,    0
116439,19811104,    1,    0
116439,19811105,   73,    0
116439,19811106,   36,    0
116439,19811107,   12,    0
116439,19811108,   45,    0
116439,19811109,   82,    0
116439,19811110,    0,    0
116439,19811111,    0,    0
116439,19811112,   13,    0
116439,19811113,   52,    0
116439,19811114,    0,    0
116439,19811115,    0,    0
116439,19811116,    0,    0
116439,19811117,   25,    0
116439,19811118,    0,    0
116439,19811119,   52,    0
116439,19811120,    0,    0
116439,19811121,    0,    0
116439,19811122,    1,    0
116439,19811123,    0,    0
116439,19811124,   62,    0
116439,19811125,   19,    0
116439,19811126,    0,    0
116439,19811127,   15,    0
116439,19811128,   40,    0
116439,19811129,   18,    0
116439,19811130,    0,    0
116439,19811201,   37,    0
116439,19811202,   22,    0
116439,19811203,    0,    0
116439,19811204,    7,    0
116439,19811205,    0,    0
116439,19811206,   27,    0
116439,19811207,    0,    0
116439,19811208,   24,    0
116439,19811209,    9,    0
116439,19811210,    0,    0
116439,19811211,    0,    0
116439,19811212,   58,    0
116439,19811213,    0,    0
116439,19811214,   30,    0
116439,19811215,    0,    0
116439,19811216,   15,    0
116439,19811217,   58,    0
116439,19811218,   55,    0
116439,19811219,   54,    0
116439,19811220,    0,    0
116439,19811221,    0,    0
116439,19811222,    0,    0
116439,19811223,    1,    0
116439,19811224,    2,    0
116439,19811225,   41,    0
116439,19811226,    0,    0
116439,19811227,    0,    0
116439,19811228,    0,    0
116439,19811229,    0,    0
116439,19811230,    0,    0
116439,19811231,   30,    0
116439,19820101,    0,    0
116439,19820102,    0,    0
116439,19820103,    0,    0
116439,19820104,   13,    0
116439,19820105,    1,    0
116439,19820106,   43,    0
116439,19820107,    1,    0
116439,19820108,    0,    0
116439,19820109,    0,    0
116439,19820110,   28,    0
116439,19820111,   70,    0
116439,19820112,   11,    0
116439,19820113,   42,    0
116439,19820114,   46,    0
116439,19820115,    0,    0
116439,19820116,   35,    0
116439,19820117,   25,    0
116439,19820118,   24,    0
116439,19820119,    1,    0
116439,19820120,    0,    0
116439,19820121,   49,    0
116439,19820122,   44,    0
116439,19820123,   13,    0
116439,19820124,   17,    0
116439,19820125,    1,    0
116439,19820126,   52,    0
116439,19820127,   48,    0
116439,19820128,    0,    0
116439,19820129,    0,    0
116439,19820130,    3,    0
116439,19820131,   10,    0
116439,19820201,    0,    0
116439,19820202,   65,    0
116439,19820203,    0,    0
116439,19820204,   53,    0
116439,19820205,    3,    0
116439,19820206,   30,    0
